mutation_id,step,method,adversarial,accepted,closed,unsafe_accept,monitor_count,monitor_cost,node_count,edge_count,admission_latency_ns,seed,topology,initial_agents
chain-32-101-5,6,epochcut,1,1,1,0,5,10,43,46,467700,101,chain,32
chain-32-101-6,7,startup-cut,0,1,0,1,1,1,44,48,0,101,chain,32
chain-32-101-6,7,periodic-5,0,1,0,1,5,9,44,48,0,101,chain,32
chain-32-101-6,7,sink-mediation,0,1,1,0,4,48,44,48,0,101,chain,32
chain-32-101-6,7,full-mediation,0,1,1,0,39,149,44,48,0,101,chain,32
chain-32-101-6,7,epochcut,0,1,1,0,5,10,44,48,467600,101,chain,32
chain-32-101-7,8,startup-cut,1,1,0,1,1,1,45,51,0,101,chain,32
chain-32-101-7,8,periodic-5,1,1,0,1,5,9,45,51,0,101,chain,32
chain-32-101-7,8,sink-mediation,1,1,1,0,4,48,45,51,0,101,chain,32
chain-32-101-7,8,full-mediation,1,1,1,0,40,154,45,51,0,101,chain,32
chain-32-101-7,8,epochcut,1,1,1,0,5,14,45,51,513000,101,chain,32
chain-32-101-8,9,startup-cut,0,1,0,1,1,1,46,52,0,101,chain,32
chain-32-101-8,9,periodic-5,0,1,0,1,5,9,46,52,0,101,chain,32
chain-32-101-8,9,sink-mediation,0,1,1,0,5,62,46,52,0,101,chain,32
chain-32-101-8,9,full-mediation,0,1,1,0,41,168,46,52,0,101,chain,32
chain-32-101-8,9,epochcut,0,1,1,0,6,17,46,52,516200,101,chain,32
chain-32-101-9,10,startup-cut,1,1,0,1,1,1,46,54,0,101,chain,32
chain-32-101-9,10,periodic-5,1,1,1,0,7,21,46,54,0,101,chain,32
chain-32-101-9,10,sink-mediation,1,1,1,0,5,62,46,54,0,101,chain,32
chain-32-101-9,10,full-mediation,1,1,1,0,41,168,46,54,0,101,chain,32
chain-32-101-9,10,epochcut,1,1,1,0,7,21,46,54,600600,101,chain,32
chain-32-101-10,11,startup-cut,0,1,0,1,1,1,47,55,0,101,chain,32
chain-32-101-10,11,periodic-5,0,1,1,0,7,21,47,55,0,101,chain,32
chain-32-101-10,11,sink-mediation,0,1,1,0,5,62,47,55,0,101,chain,32
chain-32-101-10,11,full-mediation,0,1,1,0,41,168,47,55,0,101,chain,32
chain-32-101-10,11,epochcut,0,1,1,0,7,21,47,55,566100,101,chain,32
chain-32-101-11,12,startup-cut,1,1,0,1,1,1,49,58,0,101,chain,32
chain-32-101-11,12,periodic-5,1,1,0,1,7,21,49,58,0,101,chain,32
chain-32-101-11,12,sink-mediation,1,1,1,0,5,62,49,58,0,101,chain,32
chain-32-101-11,12,full-mediation,1,1,1,0,42,170,49,58,0,101,chain,32
chain-32-101-11,12,epochcut,1,1,1,0,8,23,49,58,603500,101,chain,32
chain-32-101-12,13,startup-cut,0,1,0,1,1,1,50,60,0,101,chain,32
chain-32-101-12,13,periodic-5,0,1,0,1,7,21,50,60,0,101,chain,32
chain-32-101-12,13,sink-mediation,0,1,1,0,5,62,50,60,0,101,chain,32
chain-32-101-12,13,full-mediation,0,1,1,0,43,172,50,60,0,101,chain,32
chain-32-101-12,13,epochcut,0,1,1,0,8,23,50,60,665700,101,chain,32
chain-32-101-13,14,startup-cut,1,1,0,1,1,1,52,62,0,101,chain,32
chain-32-101-13,14,periodic-5,1,1,0,1,7,21,52,62,0,101,chain,32
chain-32-101-13,14,sink-mediation,1,1,1,0,6,75,52,62,0,101,chain,32
chain-32-101-13,14,full-mediation,1,1,1,0,44,185,52,62,0,101,chain,32
chain-32-101-13,14,epochcut,1,1,1,0,8,23,52,62,678100,101,chain,32
chain-32-101-14,15,startup-cut,0,1,0,1,1,1,52,63,0,101,chain,32
chain-32-101-14,15,periodic-5,0,1,1,0,8,23,52,63,0,101,chain,32
chain-32-101-14,15,sink-mediation,0,1,1,0,6,75,52,63,0,101,chain,32
chain-32-101-14,15,full-mediation,0,1,1,0,44,185,52,63,0,101,chain,32
chain-32-101-14,15,epochcut,0,1,1,0,8,23,52,63,711000,101,chain,32
chain-32-101-15,16,startup-cut,1,1,0,1,1,1,53,65,0,101,chain,32
chain-32-101-15,16,periodic-5,1,1,1,0,8,23,53,65,0,101,chain,32
chain-32-101-15,16,sink-mediation,1,1,1,0,6,75,53,65,0,101,chain,32
chain-32-101-15,16,full-mediation,1,1,1,0,44,185,53,65,0,101,chain,32
chain-32-101-15,16,epochcut,1,1,1,0,8,23,53,65,704100,101,chain,32
chain-32-101-16,17,startup-cut,0,1,0,1,1,1,54,67,0,101,chain,32
chain-32-101-16,17,periodic-5,0,1,1,0,8,23,54,67,0,101,chain,32
chain-32-101-16,17,sink-mediation,0,1,1,0,6,75,54,67,0,101,chain,32
chain-32-101-16,17,full-mediation,0,1,1,0,45,187,54,67,0,101,chain,32
chain-32-101-16,17,epochcut,0,1,1,0,8,23,54,67,767800,101,chain,32
chain-32-101-17,18,startup-cut,1,1,0,1,1,1,55,70,0,101,chain,32
chain-32-101-17,18,periodic-5,1,1,0,1,8,23,55,70,0,101,chain,32
chain-32-101-17,18,sink-mediation,1,1,1,0,6,75,55,70,0,101,chain,32
chain-32-101-17,18,full-mediation,1,1,1,0,46,190,55,70,0,101,chain,32
chain-32-101-17,18,epochcut,1,1,1,0,9,28,55,70,953600,101,chain,32
chain-32-101-18,19,startup-cut,0,1,0,1,1,1,56,71,0,101,chain,32
chain-32-101-18,19,periodic-5,0,1,0,1,8,23,56,71,0,101,chain,32
chain-32-101-18,19,sink-mediation,0,1,1,0,7,87,56,71,0,101,chain,32
chain-32-101-18,19,full-mediation,0,1,1,0,47,202,56,71,0,101,chain,32
chain-32-101-18,19,epochcut,0,1,1,0,9,28,56,71,814100,101,chain,32
chain-32-101-19,20,startup-cut,1,1,0,1,1,1,56,73,0,101,chain,32
chain-32-101-19,20,periodic-5,1,1,1,0,10,31,56,73,0,101,chain,32
chain-32-101-19,20,sink-mediation,1,1,1,0,7,87,56,73,0,101,chain,32
chain-32-101-19,20,full-mediation,1,1,1,0,47,202,56,73,0,101,chain,32
chain-32-101-19,20,epochcut,1,1,1,0,10,31,56,73,846900,101,chain,32
chain-32-101-20,21,startup-cut,0,1,0,1,1,1,57,74,0,101,chain,32
chain-32-101-20,21,periodic-5,0,1,1,0,10,31,57,74,0,101,chain,32
chain-32-101-20,21,sink-mediation,0,1,1,0,7,87,57,74,0,101,chain,32
chain-32-101-20,21,full-mediation,0,1,1,0,47,202,57,74,0,101,chain,32
chain-32-101-20,21,epochcut,0,1,1,0,10,31,57,74,1380200,101,chain,32
chain-32-101-21,22,startup-cut,1,1,0,1,1,1,59,77,0,101,chain,32
chain-32-101-21,22,periodic-5,1,1,0,1,10,31,59,77,0,101,chain,32
chain-32-101-21,22,sink-mediation,1,1,1,0,7,87,59,77,0,101,chain,32
chain-32-101-21,22,full-mediation,1,1,1,0,48,204,59,77,0,101,chain,32
chain-32-101-21,22,epochcut,1,1,1,0,11,33,59,77,1034600,101,chain,32
chain-32-101-22,23,startup-cut,0,1,0,1,1,1,60,79,0,101,chain,32
chain-32-101-22,23,periodic-5,0,1,0,1,10,31,60,79,0,101,chain,32
chain-32-101-22,23,sink-mediation,0,1,1,0,7,87,60,79,0,101,chain,32
chain-32-101-22,23,full-mediation,0,1,1,0,49,208,60,79,0,101,chain,32
chain-32-101-22,23,epochcut,0,1,1,0,11,33,60,79,1158300,101,chain,32
chain-32-101-23,24,startup-cut,1,1,0,1,1,1,62,81,0,101,chain,32
chain-32-101-23,24,periodic-5,1,1,0,1,10,31,62,81,0,101,chain,32
chain-32-101-23,24,sink-mediation,1,1,1,0,8,101,62,81,0,101,chain,32
chain-32-101-23,24,full-mediation,1,1,1,0,50,222,62,81,0,101,chain,32
chain-32-101-23,24,epochcut,1,1,1,0,12,35,62,81,1116600,101,chain,32
chain-32-101-24,25,startup-cut,0,1,0,1,1,1,62,82,0,101,chain,32
chain-32-101-24,25,periodic-5,0,1,1,0,12,35,62,82,0,101,chain,32
chain-32-101-24,25,sink-mediation,0,1,1,0,8,101,62,82,0,101,chain,32
chain-32-101-24,25,full-mediation,0,1,1,0,50,222,62,82,0,101,chain,32
chain-32-101-24,25,epochcut,0,1,1,0,12,35,62,82,1132300,101,chain,32
chain-32-101-25,26,startup-cut,1,1,0,1,1,1,63,84,0,101,chain,32
chain-32-101-25,26,periodic-5,1,1,1,0,12,35,63,84,0,101,chain,32
chain-32-101-25,26,sink-mediation,1,1,1,0,8,101,63,84,0,101,chain,32
chain-32-101-25,26,full-mediation,1,1,1,0,50,222,63,84,0,101,chain,32
chain-32-101-25,26,epochcut,1,1,1,0,12,35,63,84,1213300,101,chain,32
chain-32-101-26,27,startup-cut,0,1,0,1,1,1,64,86,0,101,chain,32
chain-32-101-26,27,periodic-5,0,1,1,0,12,35,64,86,0,101,chain,32
chain-32-101-26,27,sink-mediation,0,1,1,0,8,101,64,86,0,101,chain,32
chain-32-101-26,27,full-mediation,0,1,1,0,51,224,64,86,0,101,chain,32
chain-32-101-26,27,epochcut,0,1,1,0,12,35,64,86,1236400,101,chain,32
chain-32-101-27,28,startup-cut,1,1,0,1,1,1,65,89,0,101,chain,32
chain-32-101-27,28,periodic-5,1,1,0,1,12,35,65,89,0,101,chain,32
chain-32-101-27,28,sink-mediation,1,1,1,0,8,101,65,89,0,101,chain,32
chain-32-101-27,28,full-mediation,1,1,1,0,52,229,65,89,0,101,chain,32
chain-32-101-27,28,epochcut,1,1,1,0,13,37,65,89,1259700,101,chain,32
chain-32-101-28,29,startup-cut,0,1,0,1,1,1,66,90,0,101,chain,32
chain-32-101-28,29,periodic-5,0,1,0,1,12,35,66,90,0,101,chain,32
chain-32-101-28,29,sink-mediation,0,1,1,0,9,114,66,90,0,101,chain,32
chain-32-101-28,29,full-mediation,0,1,1,0,53,242,66,90,0,101,chain,32
chain-32-101-28,29,epochcut,0,1,1,0,14,41,66,90,1384300,101,chain,32
chain-32-101-29,30,startup-cut,1,1,0,1,1,1,66,92,0,101,chain,32
chain-32-101-29,30,periodic-5,1,1,1,0,14,41,66,92,0,101,chain,32
chain-32-101-29,30,sink-mediation,1,1,1,0,9,114,66,92,0,101,chain,32
chain-32-101-29,30,full-mediation,1,1,1,0,53,242,66,92,0,101,chain,32
chain-32-101-29,30,epochcut,1,1,1,0,14,41,66,92,1261200,101,chain,32
chain-64-101-0,1,startup-cut,0,1,0,1,1,1,69,68,0,101,chain,64
chain-64-101-0,1,periodic-5,0,1,0,1,1,1,69,68,0,101,chain,64
chain-64-101-0,1,sink-mediation,0,1,1,0,3,36,69,68,0,101,chain,64
chain-64-101-0,1,full-mediation,0,1,1,0,67,226,69,68,0,101,chain,64
chain-64-101-0,1,epochcut,0,1,1,0,2,2,69,68,769500,101,chain,64
chain-64-101-1,2,startup-cut,1,1,0,1,1,1,71,71,0,101,chain,64
chain-64-101-1,2,periodic-5,1,1,0,1,1,1,71,71,0,101,chain,64
chain-64-101-1,2,sink-mediation,1,1,1,0,3,36,71,71,0,101,chain,64
chain-64-101-1,2,full-mediation,1,1,1,0,68,228,71,71,0,101,chain,64
chain-64-101-1,2,epochcut,1,1,1,0,3,4,71,71,731000,101,chain,64
chain-64-101-2,3,startup-cut,0,1,0,1,1,1,72,73,0,101,chain,64
chain-64-101-2,3,periodic-5,0,1,0,1,1,1,72,73,0,101,chain,64
chain-64-101-2,3,sink-mediation,0,1,1,0,3,36,72,73,0,101,chain,64
chain-64-101-2,3,full-mediation,0,1,1,0,69,232,72,73,0,101,chain,64
chain-64-101-2,3,epochcut,0,1,1,0,3,4,72,73,675400,101,chain,64
chain-64-101-3,4,startup-cut,1,1,0,1,1,1,74,75,0,101,chain,64
chain-64-101-3,4,periodic-5,1,1,0,1,1,1,74,75,0,101,chain,64
chain-64-101-3,4,sink-mediation,1,1,1,0,4,48,74,75,0,101,chain,64
chain-64-101-3,4,full-mediation,1,1,1,0,70,244,74,75,0,101,chain,64
chain-64-101-3,4,epochcut,1,1,1,0,4,7,74,75,681800,101,chain,64
chain-64-101-4,5,startup-cut,0,1,0,1,1,1,74,76,0,101,chain,64
chain-64-101-4,5,periodic-5,0,1,1,0,5,8,74,76,0,101,chain,64
chain-64-101-4,5,sink-mediation,0,1,1,0,4,48,74,76,0,101,chain,64
chain-64-101-4,5,full-mediation,0,1,1,0,70,244,74,76,0,101,chain,64
chain-64-101-4,5,epochcut,0,1,1,0,5,8,74,76,771600,101,chain,64
chain-64-101-5,6,startup-cut,1,1,0,1,1,1,75,78,0,101,chain,64
chain-64-101-5,6,periodic-5,1,1,0,1,5,8,75,78,0,101,chain,64
chain-64-101-5,6,sink-mediation,1,1,1,0,4,48,75,78,0,101,chain,64
chain-64-101-5,6,full-mediation,1,1,1,0,70,244,75,78,0,101,chain,64
chain-64-101-5,6,epochcut,1,1,1,0,5,10,75,78,735600,101,chain,64
chain-64-101-6,7,startup-cut,0,1,0,1,1,1,76,80,0,101,chain,64
chain-64-101-6,7,periodic-5,0,1,0,1,5,8,76,80,0,101,chain,64
chain-64-101-6,7,sink-mediation,0,1,1,0,4,48,76,80,0,101,chain,64
chain-64-101-6,7,full-mediation,0,1,1,0,71,246,76,80,0,101,chain,64
chain-64-101-6,7,epochcut,0,1,1,0,5,10,76,80,768700,101,chain,64
chain-64-101-7,8,startup-cut,1,1,0,1,1,1,77,83,0,101,chain,64
chain-64-101-7,8,periodic-5,1,1,0,1,5,8,77,83,0,101,chain,64
chain-64-101-7,8,sink-mediation,1,1,1,0,4,48,77,83,0,101,chain,64
chain-64-101-7,8,full-mediation,1,1,1,0,72,251,77,83,0,101,chain,64
chain-64-101-7,8,epochcut,1,1,1,0,5,14,77,83,826800,101,chain,64
chain-64-101-8,9,startup-cut,0,1,0,1,1,1,78,84,0,101,chain,64
chain-64-101-8,9,periodic-5,0,1,0,1,5,8,78,84,0,101,chain,64
chain-64-101-8,9,sink-mediation,0,1,1,0,5,62,78,84,0,101,chain,64
chain-64-101-8,9,full-mediation,0,1,1,0,73,265,78,84,0,101,chain,64
chain-64-101-8,9,epochcut,0,1,1,0,6,19,78,84,931900,101,chain,64
chain-64-101-9,10,startup-cut,1,1,0,1,1,1,78,86,0,101,chain,64
chain-64-101-9,10,periodic-5,1,1,1,0,7,21,78,86,0,101,chain,64
chain-64-101-9,10,sink-mediation,1,1,1,0,5,62,78,86,0,101,chain,64
chain-64-101-9,10,full-mediation,1,1,1,0,73,265,78,86,0,101,chain,64
chain-64-101-9,10,epochcut,1,1,1,0,7,21,78,86,913900,101,chain,64
chain-64-101-10,11,startup-cut,0,1,0,1,1,1,79,87,0,101,chain,64
chain-64-101-10,11,periodic-5,0,1,1,0,7,21,79,87,0,101,chain,64
chain-64-101-10,11,sink-mediation,0,1,1,0,5,62,79,87,0,101,chain,64
chain-64-101-10,11,full-mediation,0,1,1,0,73,265,79,87,0,101,chain,64
chain-64-101-10,11,epochcut,0,1,1,0,7,21,79,87,910100,101,chain,64
chain-64-101-11,12,startup-cut,1,1,0,1,1,1,81,90,0,101,chain,64
chain-64-101-11,12,periodic-5,1,1,0,1,7,21,81,90,0,101,chain,64
chain-64-101-11,12,sink-mediation,1,1,1,0,5,62,81,90,0,101,chain,64
chain-64-101-11,12,full-mediation,1,1,1,0,74,267,81,90,0,101,chain,64
chain-64-101-11,12,epochcut,1,1,1,0,8,23,81,90,952100,101,chain,64
chain-64-101-12,13,startup-cut,0,1,0,1,1,1,82,92,0,101,chain,64
chain-64-101-12,13,periodic-5,0,1,0,1,7,21,82,92,0,101,chain,64
chain-64-101-12,13,sink-mediation,0,1,1,0,5,62,82,92,0,101,chain,64
chain-64-101-12,13,full-mediation,0,1,1,0,75,269,82,92,0,101,chain,64
chain-64-101-12,13,epochcut,0,1,1,0,8,23,82,92,945100,101,chain,64
chain-64-101-13,14,startup-cut,1,1,0,1,1,1,84,94,0,101,chain,64
chain-64-101-13,14,periodic-5,1,1,0,1,7,21,84,94,0,101,chain,64
chain-64-101-13,14,sink-mediation,1,1,1,0,6,75,84,94,0,101,chain,64
chain-64-101-13,14,full-mediation,1,1,1,0,76,282,84,94,0,101,chain,64
chain-64-101-13,14,epochcut,1,1,1,0,8,23,84,94,980500,101,chain,64
chain-64-101-14,15,startup-cut,0,1,0,1,1,1,84,95,0,101,chain,64
chain-64-101-14,15,periodic-5,0,1,1,0,8,23,84,95,0,101,chain,64
chain-64-101-14,15,sink-mediation,0,1,1,0,6,75,84,95,0,101,chain,64
chain-64-101-14,15,full-mediation,0,1,1,0,76,282,84,95,0,101,chain,64
chain-64-101-14,15,epochcut,0,1,1,0,8,23,84,95,1031600,101,chain,64
chain-64-101-15,16,startup-cut,1,1,0,1,1,1,85,97,0,101,chain,64
chain-64-101-15,16,periodic-5,1,1,0,1,8,23,85,97,0,101,chain,64
chain-64-101-15,16,sink-mediation,1,1,1,0,6,75,85,97,0,101,chain,64
chain-64-101-15,16,full-mediation,1,1,1,0,76,282,85,97,0,101,chain,64
chain-64-101-15,16,epochcut,1,1,1,0,9,25,85,97,1052900,101,chain,64
chain-64-101-16,17,startup-cut,0,1,0,1,1,1,86,99,0,101,chain,64
chain-64-101-16,17,periodic-5,0,1,0,1,8,23,86,99,0,101,chain,64
chain-64-101-16,17,sink-mediation,0,1,1,0,6,75,86,99,0,101,chain,64
chain-64-101-16,17,full-mediation,0,1,1,0,77,284,86,99,0,101,chain,64
chain-64-101-16,17,epochcut,0,1,1,0,9,25,86,99,1087400,101,chain,64
chain-64-101-17,18,startup-cut,1,1,0,1,1,1,87,102,0,101,chain,64
chain-64-101-17,18,periodic-5,1,1,0,1,8,23,87,102,0,101,chain,64
chain-64-101-17,18,sink-mediation,1,1,1,0,6,75,87,102,0,101,chain,64
chain-64-101-17,18,full-mediation,1,1,1,0,78,287,87,102,0,101,chain,64
chain-64-101-17,18,epochcut,1,1,1,0,10,29,87,102,1226600,101,chain,64
chain-64-101-18,19,startup-cut,0,1,0,1,1,1,88,103,0,101,chain,64
chain-64-101-18,19,periodic-5,0,1,0,1,8,23,88,103,0,101,chain,64
chain-64-101-18,19,sink-mediation,0,1,1,0,7,87,88,103,0,101,chain,64
chain-64-101-18,19,full-mediation,0,1,1,0,79,299,88,103,0,101,chain,64
chain-64-101-18,19,epochcut,0,1,1,0,10,29,88,103,1207700,101,chain,64
chain-64-101-19,20,startup-cut,1,1,0,1,1,1,88,105,0,101,chain,64
chain-64-101-19,20,periodic-5,1,1,1,0,11,34,88,105,0,101,chain,64
chain-64-101-19,20,sink-mediation,1,1,1,0,7,87,88,105,0,101,chain,64
chain-64-101-19,20,full-mediation,1,1,1,0,79,299,88,105,0,101,chain,64
chain-64-101-19,20,epochcut,1,1,1,0,11,34,88,105,1169800,101,chain,64
chain-64-101-20,21,startup-cut,0,1,0,1,1,1,89,106,0,101,chain,64
chain-64-101-20,21,periodic-5,0,1,1,0,11,34,89,106,0,101,chain,64
chain-64-101-20,21,sink-mediation,0,1,1,0,7,87,89,106,0,101,chain,64
chain-64-101-20,21,full-mediation,0,1,1,0,79,299,89,106,0,101,chain,64
chain-64-101-20,21,epochcut,0,1,1,0,11,34,89,106,1217800,101,chain,64
chain-64-101-21,22,startup-cut,1,1,0,1,1,1,91,109,0,101,chain,64
chain-64-101-21,22,periodic-5,1,1,0,1,11,34,91,109,0,101,chain,64
chain-64-101-21,22,sink-mediation,1,1,1,0,7,87,91,109,0,101,chain,64
chain-64-101-21,22,full-mediation,1,1,1,0,80,301,91,109,0,101,chain,64
chain-64-101-21,22,epochcut,1,1,1,0,12,36,91,109,1276700,101,chain,64
chain-64-101-22,23,startup-cut,0,1,0,1,1,1,92,111,0,101,chain,64
chain-64-101-22,23,periodic-5,0,1,0,1,11,34,92,111,0,101,chain,64
chain-64-101-22,23,sink-mediation,0,1,1,0,7,87,92,111,0,101,chain,64
chain-64-101-22,23,full-mediation,0,1,1,0,81,305,92,111,0,101,chain,64
chain-64-101-22,23,epochcut,0,1,1,0,12,36,92,111,1317700,101,chain,64
chain-64-101-23,24,startup-cut,1,1,0,1,1,1,94,113,0,101,chain,64
chain-64-101-23,24,periodic-5,1,1,0,1,11,34,94,113,0,101,chain,64
chain-64-101-23,24,sink-mediation,1,1,1,0,8,101,94,113,0,101,chain,64
chain-64-101-23,24,full-mediation,1,1,1,0,82,319,94,113,0,101,chain,64
chain-64-101-23,24,epochcut,1,1,1,0,13,40,94,113,1331300,101,chain,64
chain-64-101-24,25,startup-cut,0,1,0,1,1,1,94,114,0,101,chain,64
chain-64-101-24,25,periodic-5,0,1,1,0,13,40,94,114,0,101,chain,64
chain-64-101-24,25,sink-mediation,0,1,1,0,8,101,94,114,0,101,chain,64
chain-64-101-24,25,full-mediation,0,1,1,0,82,319,94,114,0,101,chain,64
chain-64-101-24,25,epochcut,0,1,1,0,13,40,94,114,1384200,101,chain,64
chain-64-101-25,26,startup-cut,1,1,0,1,1,1,95,116,0,101,chain,64
chain-64-101-25,26,periodic-5,1,1,1,0,13,40,95,116,0,101,chain,64
chain-64-101-25,26,sink-mediation,1,1,1,0,8,101,95,116,0,101,chain,64
chain-64-101-25,26,full-mediation,1,1,1,0,82,319,95,116,0,101,chain,64
chain-64-101-25,26,epochcut,1,1,1,0,13,40,95,116,1454700,101,chain,64
chain-64-101-26,27,startup-cut,0,1,0,1,1,1,96,118,0,101,chain,64
chain-64-101-26,27,periodic-5,0,1,1,0,13,40,96,118,0,101,chain,64
chain-64-101-26,27,sink-mediation,0,1,1,0,8,101,96,118,0,101,chain,64
chain-64-101-26,27,full-mediation,0,1,1,0,83,321,96,118,0,101,chain,64
chain-64-101-26,27,epochcut,0,1,1,0,13,40,96,118,1558400,101,chain,64
chain-64-101-27,28,startup-cut,1,1,0,1,1,1,97,121,0,101,chain,64
chain-64-101-27,28,periodic-5,1,1,0,1,13,40,97,121,0,101,chain,64
chain-64-101-27,28,sink-mediation,1,1,1,0,8,101,97,121,0,101,chain,64
chain-64-101-27,28,full-mediation,1,1,1,0,84,326,97,121,0,101,chain,64
chain-64-101-27,28,epochcut,1,1,1,0,14,43,97,121,1453400,101,chain,64
chain-64-101-28,29,startup-cut,0,1,0,1,1,1,98,122,0,101,chain,64
chain-64-101-28,29,periodic-5,0,1,0,1,13,40,98,122,0,101,chain,64
chain-64-101-28,29,sink-mediation,0,1,1,0,9,114,98,122,0,101,chain,64
chain-64-101-28,29,full-mediation,0,1,1,0,85,339,98,122,0,101,chain,64
chain-64-101-28,29,epochcut,0,1,1,0,15,45,98,122,1718900,101,chain,64
chain-64-101-29,30,startup-cut,1,1,0,1,1,1,98,124,0,101,chain,64
chain-64-101-29,30,periodic-5,1,1,1,0,17,51,98,124,0,101,chain,64
chain-64-101-29,30,sink-mediation,1,1,1,0,9,114,98,124,0,101,chain,64
chain-64-101-29,30,full-mediation,1,1,1,0,85,339,98,124,0,101,chain,64
chain-64-101-29,30,epochcut,1,1,1,0,17,51,98,124,1834500,101,chain,64
ring-8-101-0,1,startup-cut,0,1,0,1,1,1,13,13,0,101,ring,8
ring-8-101-0,1,periodic-5,0,1,0,1,1,1,13,13,0,101,ring,8
ring-8-101-0,1,sink-mediation,0,1,1,0,3,36,13,13,0,101,ring,8
ring-8-101-0,1,full-mediation,0,1,1,0,11,57,13,13,0,101,ring,8
ring-8-101-0,1,epochcut,0,1,1,0,3,6,13,13,189400,101,ring,8
ring-8-101-1,2,startup-cut,1,1,0,1,1,1,15,16,0,101,ring,8
ring-8-101-1,2,periodic-5,1,1,0,1,1,1,15,16,0,101,ring,8
ring-8-101-1,2,sink-mediation,1,1,1,0,3,36,15,16,0,101,ring,8
ring-8-101-1,2,full-mediation,1,1,1,0,12,59,15,16,0,101,ring,8
ring-8-101-1,2,epochcut,1,1,1,0,4,8,15,16,235900,101,ring,8
ring-8-101-2,3,startup-cut,0,1,0,1,1,1,16,18,0,101,ring,8
ring-8-101-2,3,periodic-5,0,1,0,1,1,1,16,18,0,101,ring,8
ring-8-101-2,3,sink-mediation,0,1,1,0,3,36,16,18,0,101,ring,8
ring-8-101-2,3,full-mediation,0,1,1,0,13,63,16,18,0,101,ring,8
ring-8-101-2,3,epochcut,0,1,1,0,4,8,16,18,225900,101,ring,8
ring-8-101-3,4,startup-cut,1,1,0,1,1,1,18,20,0,101,ring,8
ring-8-101-3,4,periodic-5,1,1,0,1,1,1,18,20,0,101,ring,8
ring-8-101-3,4,sink-mediation,1,1,1,0,4,48,18,20,0,101,ring,8
ring-8-101-3,4,full-mediation,1,1,1,0,14,75,18,20,0,101,ring,8
ring-8-101-3,4,epochcut,1,1,1,0,4,8,18,20,249500,101,ring,8
ring-8-101-4,5,startup-cut,0,1,0,1,1,1,18,21,0,101,ring,8
ring-8-101-4,5,periodic-5,0,1,1,0,4,8,18,21,0,101,ring,8
ring-8-101-4,5,sink-mediation,0,1,1,0,4,48,18,21,0,101,ring,8
ring-8-101-4,5,full-mediation,0,1,1,0,14,75,18,21,0,101,ring,8
ring-8-101-4,5,epochcut,0,1,1,0,4,8,18,21,241700,101,ring,8
ring-8-101-5,6,startup-cut,1,1,0,1,1,1,19,23,0,101,ring,8
ring-8-101-5,6,periodic-5,1,1,0,1,4,8,19,23,0,101,ring,8
ring-8-101-5,6,sink-mediation,1,1,1,0,4,48,19,23,0,101,ring,8
ring-8-101-5,6,full-mediation,1,1,1,0,14,75,19,23,0,101,ring,8
ring-8-101-5,6,epochcut,1,1,1,0,4,10,19,23,280000,101,ring,8
ring-8-101-6,7,startup-cut,0,1,0,1,1,1,20,25,0,101,ring,8
ring-8-101-6,7,periodic-5,0,1,0,1,4,8,20,25,0,101,ring,8
ring-8-101-6,7,sink-mediation,0,1,1,0,4,48,20,25,0,101,ring,8
ring-8-101-6,7,full-mediation,0,1,1,0,15,77,20,25,0,101,ring,8
ring-8-101-6,7,epochcut,0,1,1,0,4,10,20,25,276000,101,ring,8
ring-8-101-7,8,startup-cut,1,1,0,1,1,1,21,28,0,101,ring,8
ring-8-101-7,8,periodic-5,1,1,0,1,4,8,21,28,0,101,ring,8
ring-8-101-7,8,sink-mediation,1,1,1,0,4,48,21,28,0,101,ring,8
ring-8-101-7,8,full-mediation,1,1,1,0,16,82,21,28,0,101,ring,8
ring-8-101-7,8,epochcut,1,1,1,0,4,11,21,28,587600,101,ring,8
ring-8-101-8,9,startup-cut,0,1,0,1,1,1,22,29,0,101,ring,8
ring-8-101-8,9,periodic-5,0,1,0,1,4,8,22,29,0,101,ring,8
ring-8-101-8,9,sink-mediation,0,1,1,0,5,62,22,29,0,101,ring,8
ring-8-101-8,9,full-mediation,0,1,1,0,17,96,22,29,0,101,ring,8
ring-8-101-8,9,epochcut,0,1,1,0,4,11,22,29,360300,101,ring,8
ring-8-101-9,10,startup-cut,1,1,0,1,1,1,22,31,0,101,ring,8
ring-8-101-9,10,periodic-5,1,1,1,0,4,11,22,31,0,101,ring,8
ring-8-101-9,10,sink-mediation,1,1,1,0,5,62,22,31,0,101,ring,8
ring-8-101-9,10,full-mediation,1,1,1,0,17,96,22,31,0,101,ring,8
ring-8-101-9,10,epochcut,1,1,1,0,4,11,22,31,330900,101,ring,8
ring-8-101-10,11,startup-cut,0,1,0,1,1,1,23,32,0,101,ring,8
ring-8-101-10,11,periodic-5,0,1,1,0,4,11,23,32,0,101,ring,8
ring-8-101-10,11,sink-mediation,0,1,1,0,5,62,23,32,0,101,ring,8
ring-8-101-10,11,full-mediation,0,1,1,0,17,96,23,32,0,101,ring,8
ring-8-101-10,11,epochcut,0,1,1,0,4,11,23,32,365800,101,ring,8
ring-8-101-11,12,startup-cut,1,1,0,1,1,1,25,35,0,101,ring,8
ring-8-101-11,12,periodic-5,1,1,0,1,4,11,25,35,0,101,ring,8
ring-8-101-11,12,sink-mediation,1,1,1,0,5,62,25,35,0,101,ring,8
